datetime,open,high,low,close,vol,volCcy,volCcyQuote,confirm,interest
2023-09-03 00:00:00,1639.02,1641,1628.79,1633.21,309391424.641263,505681268608.97210758,505681268608.97210758,1,0
2023-09-04 00:00:00,1633.1,1646.23,1618.8,1626.05,430990978.656174,706093243104.25433858,706093243104.25433858,1,0
2023-09-05 00:00:00,1626.2,1647.6,1610.17,1636.76,162805802.868749,265334913525.60031467,265334913525.60031467,1,0
2023-09-06 00:00:00,1636.76,1643.22,1619.7,1623.47,445755485.641779,727552548737.24858341,727552548737.24858341,1,0
2023-09-07 00:00:00,1623.36,1664.6,1611.98,1632.32,271866878.050929,443927890702.84488628,443927890702.84488628,1,0
2023-09-08 00:00:00,1632.32,1653.73,1559.66,1628.59,48726329.403034,79554117232.45489584,79554117232.45489584,1,0
2023-09-09 00:00:00,1628.6,1638.78,1624.71,1635.28,24109620.377131,39355674949.59124669,39355674949.59124669,1,0
2023-09-10 00:00:00,1635.28,1637.54,1611.55,1619.81,65656346.550194,106553313187.38851989,106553313187.38851989,1,0
2023-09-11 00:00:00,1619.71,1628.2,1549.4,1562.77,183096368.710951,292070827715.86005132,292070827715.86005132,1,0
2023-09-12 00:00:00,1562.5,1626.05,1533.16,1603.83,177854978.433595,281325498858.46323033,281325498858.46323033,1,0
2023-09-13 00:00:00,1603.83,1620.75,1581.92,1608.39,172992576.013292,276481295114.70225468,276481295114.70225468,1,0
2023-09-14 00:00:00,1608.4,1643.98,1595.82,1634.43,146841565.141012,238342762321.34868489,238342762321.34868489,1,0
2023-09-15 00:00:00,1634.74,1643.2,1611.4,1619.41,94336048.58087,153796759120.16045823,153796759120.16045823,1,0
2023-09-16 00:00:00,1619.41,1654.15,1617.52,1634.54,68194724.128867,111726600173.5456468,111726600173.5456468,1,0
2023-09-17 00:00:00,1634.47,1639.31,1619.82,1629.51,25444809.507298,41448840077.46925844,41448840077.46925844,1,0
2023-09-18 00:00:00,1629.51,1669,1605.22,1655.4,139832380.624874,229336244297.16715246,229336244297.16715246,1,0
2023-09-19 00:00:00,1655.4,1661.11,1626.62,1656.74,118808176.938314,195253535513.8170802,195253535513.8170802,1,0
2023-09-20 00:00:00,1656.83,1659.5,1618.95,1629.17,72168174.461809,118074375599.35479686,118074375599.35479686,1,0
2023-09-21 00:00:00,1629.07,1639.99,1568.02,1583.9,207600995.623567,333732324299.49093031,333732324299.49093031,1,0
2023-09-22 00:00:00,1583.78,1602.67,1577.29,1593.49,64656771.791989,102836654337.9003323,102836654337.9003323,1,0
2023-09-23 00:00:00,1593.49,1599.33,1586.84,1590.63,21612931.34293,34443404421.82243619,34443404421.82243619,1,0
2023-09-24 00:00:00,1590.63,1596.46,1588.63,1590.8,7013082.142652,11159247078.11205002,11159247078.11205002,1,0
2023-09-25 00:00:00,1590.8,1601.25,1563.1,1584.43,100526662.589152,158930254764.99287339,158930254764.99287339,1,0
2023-09-26 00:00:00,1584.51,1598.9,1580.34,1583.03,65286513.704812,103774096544.92788323,103774096544.92788323,1,0
2023-09-27 00:00:00,1583.03,1634.31,1581.95,1601.6,126425400.44952,203205074844.97075093,203205074844.97075093,1,0
2023-09-28 00:00:00,1601.71,1654.19,1584.2,1652.6,127107185.621263,206254833152.79366898,206254833152.79366898,1,0
2023-09-29 00:00:00,1652.66,1687.93,1643.56,1672.3,131647698.240188,219413358700.86991795,219413358700.86991795,1,0
2023-09-30 00:00:00,1672.34,1694.41,1657.14,1683.34,42675072.500897,71542398883.62609747,71542398883.62609747,1,0
2023-10-01 00:00:00,1683.34,1692.15,1666.54,1683.72,29487298.486363,49542831327.72838466,49542831327.72838466,1,0
2023-10-02 00:00:00,1683.72,1781.76,1668.36,1692.06,177730191.241165,305678404856.83100161,305678404856.83100161,1,0
2023-10-03 00:00:00,1692.01,1693.85,1636.37,1648.37,135853647.751568,225503752838.95637205,225503752838.95637205,1,0
2023-10-04 00:00:00,1648.38,1659.86,1620.81,1632.81,78620138.434624,129148384409.12610506,129148384409.12610506,1,0
2023-10-05 00:00:00,1632.81,1654.87,1606.51,1618.41,79564520.996738,130342559416.49399978,130342559416.49399978,1,0
2023-10-06 00:00:00,1618.4,1649.63,1608.8,1642.67,80888579.332603,131513410668.26392821,131513410668.26392821,1,0
2023-10-07 00:00:00,1642.81,1662.29,1634.46,1638.73,27929382.616185,45969849869.92563408,45969849869.92563408,1,0
2023-10-08 00:00:00,1638.73,1641.54,1616.43,1631.17,42788934.425545,69756927748.15050717,69756927748.15050717,1,0
2023-10-09 00:00:00,1631.18,1638.61,1582.88,1586.03,90650185.381676,145443007051.53466569,145443007051.53466569,1,0
2023-10-10 00:00:00,1586.02,1594.67,1545.27,1567.72,168417380.345513,264977532583.66941965,264977532583.66941965,1,0
2023-10-11 00:00:00,1567.77,1578.42,1543.93,1559.49,134845975.709926,210620832212.51970404,210620832212.51970404,1,0
2023-10-12 00:00:00,1559.49,1569.2,1537.14,1541.6,85075549.300699,132144922898.05538413,132144922898.05538413,1,0
2023-10-13 00:00:00,1541.67,1553.93,1518.34,1539.91,77337351.485101,118892975571.48032654,118892975571.48032654,1,0
2023-10-14 00:00:00,1539.53,1575.04,1539.44,1556.42,84759780.77064,131994033983.71169117,131994033983.71169117,1,0
2023-10-15 00:00:00,1556.21,1561.44,1549.67,1553.98,33113288.155169,51505901197.5656432,51505901197.5656432,1,0
2023-10-16 00:00:00,1553.9,1641.39,1550.46,1577.52,457373555.351916,730151067271.7714806,730151067271.7714806,1,0
2023-10-17 00:00:00,1577.64,1604.68,1568.55,1575.48,72885190.287466,115935920672.68516807,115935920672.68516807,1,0
2023-10-18 00:00:00,1575.59,1585.11,1551.65,1570.02,903872.398156,1419329783.05316645,1419329783.05316645,1,0
2023-10-19 00:00:00,1570,1574.8,1541.43,1561.02,1045934.193891,1628495304.30685634,1628495304.30685634,1,0
2023-10-20 00:00:00,1561,1627.49,1559.93,1605.48,4962231.364265,7959733245.57399874,7959733245.57399874,1,0
2023-10-21 00:00:00,1605.48,1629.59,1592.4,1628.6,865363.971802,1392180428.31994106,1392180428.31994106,1,0
2023-10-22 00:00:00,1628.56,1648.03,1620.21,1625.83,1881421.172058,3071041651.08881288,3071041651.08881288,1,0
2023-10-23 00:00:00,1625.84,1705.26,1624.12,1676.75,3308891.52116,5541953346.31182293,5541953346.31182293,1,0
2023-10-24 00:00:00,1676.54,1854.68,1671.15,1778.19,16226832.693967,28816428137.39968643,28816428137.39968643,1,0
2023-10-25 00:00:00,1778.08,1816.24,1756.29,1806.33,11463588.01898,20368687148.31621196,20368687148.31621196,1,0
2023-10-26 00:00:00,1806.33,1866.74,1767.11,1778.21,7273639.235327,13079871346.94879707,13079871346.94879707,1,0
2023-10-27 00:00:00,1778.04,1811.34,1763.2,1782.88,2505229.894404,4471170559.56314846,4471170559.56314846,1,0
2023-10-28 00:00:00,1782.91,1802.07,1743.49,1790.62,2623303.708543,4647466420.87352461,4647466420.87352461,1,0
2023-10-29 00:00:00,1790.72,1800.83,1763.01,1792.5,1024140.756917,1826155317.7371005,1826155317.7371005,1,0
2023-10-30 00:00:00,1792.41,1827.32,1778.27,1819.78,1853011.413903,3338774081.72447472,3338774081.72447472,1,0
2023-10-31 00:00:00,1819.78,1819.79,1781.6,1792.05,2136034.994646,3838655023.54701102,3838655023.54701102,1,0
2023-11-01 00:00:00,1791.71,1828.68,1783.66,1792.28,3691784.752702,6664925028.91170627,6664925028.91170627,1,0
2023-11-02 00:00:00,1792.3,1873.83,1787.12,1802.96,4994799.728838,9160953372.6494644,9160953372.6494644,1,0
2023-11-03 00:00:00,1803.16,1813.57,1777.32,1811.57,3969163.159294,7130038368.61620502,7130038368.61620502,1,0
2023-11-04 00:00:00,1811.93,1847.53,1799.38,1831.25,2884788.20567,5274694450.84285653,5274694450.84285653,1,0
2023-11-05 00:00:00,1831.56,1899.56,1830.94,1874.12,3434384.868306,6426543785.98272435,6426543785.98272435,1,0
2023-11-06 00:00:00,1874.21,1913.51,1856.16,1901.05,4020579.203314,7602125556.59196196,7602125556.59196196,1,0
2023-11-07 00:00:00,1901.49,1907.07,1858.97,1862.76,2808842.964588,5300811798.73567292,5300811798.73567292,1,0
2023-11-08 00:00:00,1863.4,1906.99,1850.6,1889.09,2246907.845004,4234027032.57000717,4234027032.57000717,1,0
2023-11-09 00:00:00,1889.09,2050,1882.45,2034.8,4487810.051623,8656296273.47335577,8656296273.47335577,1,0
2023-11-10 00:00:00,2034.84,2131.34,1975,2089.91,3501746.430049,7187136244.66557883,7187136244.66557883,1,0
2023-11-11 00:00:00,2090,2103.19,2030.82,2068.66,921218.227207,1899630313.08839746,1899630313.08839746,1,0
2023-11-12 00:00:00,2068,2089.8,2014.64,2057.18,1792154.784845,3675457348.10354973,3675457348.10354973,1,0
2023-11-13 00:00:00,2057.18,2107.07,2029.33,2105.44,2068010.813689,4256389131.38714742,4256389131.38714742,1,0
2023-11-14 00:00:00,2105.44,2124.77,2021.8,2037.76,3408367.988961,7005764253.22706044,7005764253.22706044,1,0
2023-11-15 00:00:00,2037.98,2053.84,1912.45,2021.18,7166560.866105,14197007056.92245031,14197007056.92245031,1,0
2023-11-16 00:00:00,2021.19,2090.37,1983.53,1995.2,9779262.050907,19874757495.17793952,19874757495.17793952,1,0
2023-11-17 00:00:00,1995.21,2013.88,1912.38,1918.21,7823866.820005,15265353078.36259798,15265353078.36259798,1,0
2023-11-18 00:00:00,1918.6,1966.68,1907,1952.7,26904.9849,52129389.02138248,52129389.02138248,1,0
2023-11-19 00:00:00,1952.78,1972.5,1943.37,1967,28370.561577,55562914.36723484,55562914.36723484,1,0
2023-11-20 00:00:00,1967.25,2048.8,1965.66,2041.98,4028715.49966,8123378906.39372884,8123378906.39372884,1,0
2023-11-21 00:00:00,2042.08,2066.08,1951.92,1988.75,15946229.367907,32052947181.85672637,32052947181.85672637,1,0
2023-11-22 00:00:00,1988.3,2037.22,1931.02,2033.72,10516571.670743,20847566765.74902432,20847566765.74902432,1,0
2023-11-23 00:00:00,2033.79,2091.81,2027.58,2042.17,4193327.111243,8634151282.92845552,8634151282.92845552,1,0
2023-11-24 00:00:00,2042.78,2133.52,2040.43,2116.58,3392845.168332,7098143995.5837804,7098143995.5837804,1,0
2023-11-25 00:00:00,2116.58,2125.6,2063.01,2077.97,2289689.786917,4780349958.73580525,4780349958.73580525,1,0
2023-11-26 00:00:00,2077.85,2094.08,2061.15,2065.18,1473337.553151,3063020982.59644043,3063020982.59644043,1,0
2023-11-27 00:00:00,2064.85,2082.2,2000,2002.86,5440306.18993,11120018405.52350302,11120018405.52350302,1,0
2023-11-28 00:00:00,2002.92,2041.6,1985.68,2036.43,1933649.99005,3896366682.63548513,3896366682.63548513,1,0
2023-11-29 00:00:00,2036.7,2075.22,2020.29,2031.33,3268303.468312,6684453199.61672241,6684453199.61672241,1,0
2023-11-30 00:00:00,2031.33,2052.46,2018.97,2033.14,1761859.990268,3582173894.6976377,3582173894.6976377,1,0
2023-12-01 00:00:00,2033.2,2110.06,2028.57,2080.03,2327405.057241,4839599156.32374127,4839599156.32374127,1,0
2023-12-02 00:00:00,2080.08,2109.86,2078.3,2104.4,1453047.614489,3045826479.17157359,3045826479.17157359,1,0
2023-12-03 00:00:00,2104.11,2200,2097.73,2160.28,7145134.857959,15400890131.27967305,15400890131.27967305,1,0
2023-12-04 00:00:00,2160.82,2274.4,2152,2212.36,20554813.502338,45865260780.26288039,45865260780.26288039,1,0
2023-12-05 00:00:00,2211.98,2254.12,2173.33,2228.59,3270810.729798,7266658618.99176101,7266658618.99176101,1,0
2023-12-06 00:00:00,2228.58,2325,2220.16,2252.48,32689361.058601,74372739417.25036589,74372739417.25036589,1,0
2023-12-07 00:00:00,2252.48,2329.99,2219.23,2322.24,3265191.627651,7367014521.21226278,7367014521.21226278,1,0
2023-12-08 00:00:00,2321.6,2391.1,2312.09,2345.62,3528140.963285,8311831650.29433676,8311831650.29433676,1,0
2023-12-09 00:00:00,2345.63,2401.2,2334.48,2362.63,2648213.128778,6254800426.80970614,6254800426.80970614,1,0
2023-12-10 00:00:00,2362.61,2365.51,2322.83,2352.24,1885507.843844,4426119278.90336275,4426119278.90336275,1,0
2023-12-11 00:00:00,2352.07,2377.44,2123.01,2218.84,6626323.168124,14906217429.02976714,14906217429.02976714,1,0
2023-12-12 00:00:00,2219.27,2244.1,2157.26,2193,5055159.717647,11149949831.03065041,11149949831.03065041,1,0
2023-12-13 00:00:00,2193.12,2225.62,2145.56,2217.73,3642018.862212,7942720891.57139107,7942720891.57139107,1,0
2023-12-14 00:00:00,2217.66,2337.75,2200.82,2275.22,4700702.137467,10629119806.53655232,10629119806.53655232,1,0
2023-12-15 00:00:00,2275.01,2331.99,2225.04,2231.16,2472303.861707,5630291886.32312535,5630291886.32312535,1,0
2023-12-16 00:00:00,2231.45,2259.3,2187.89,2256.6,2249766.63332,5042604798.11741596,5042604798.11741596,1,0
2023-12-17 00:00:00,2256.24,2263.26,2200.6,2221.72,2739521.736106,6095025611.20429876,6095025611.20429876,1,0
2023-12-18 00:00:00,2222,2248.53,2117.04,2154.51,3716965.950966,8117629379.37766793,8117629379.37766793,1,0
2023-12-19 00:00:00,2155.19,2253.36,2149.48,2191.35,2579148.817029,5706304273.8671874,5706304273.8671874,1,0
2023-12-20 00:00:00,2191.35,2265.99,2136.24,2247.19,2979377.294895,6557034983.40046813,6557034983.40046813,1,0
2023-12-21 00:00:00,2247.17,2279.22,2157.28,2232.73,3503379.129318,7748795196.12194095,7748795196.12194095,1,0
2023-12-22 00:00:00,2232.79,2342.5,2217.48,2319.86,2210913.171487,5017693997.41562658,5017693997.41562658,1,0
2023-12-23 00:00:00,2319.5,2341,2265.72,2285.51,1020972.4638,2349250598.72158037,2349250598.72158037,1,0
2023-12-24 00:00:00,2285.42,2325.85,2274.66,2294.6,1021890.202796,2347571171.52866056,2347571171.52866056,1,0
2023-12-25 00:00:00,2293.53,2304.68,2246.43,2286.59,1057119.383876,2407554534.33804134,2407554534.33804134,1,0
2023-12-26 00:00:00,2286.59,2288.81,2218.12,2228.34,1173335.101616,2642056719.76510883,2642056719.76510883,1,0
2023-12-27 00:00:00,2229.01,2292.19,2179.96,2290.02,1384848.034349,3097066151.20418045,3097066151.20418045,1,0
2023-12-28 00:00:00,2292.19,2445.24,2285.34,2359.23,2774195.561949,6615605127.50019402,6615605127.50019402,1,0
2023-12-29 00:00:00,2359.01,2385.1,2312.5,2326.16,2889582.971333,6797555324.33528175,6797555324.33528175,1,0
2023-12-30 00:00:00,2326.61,2332.76,2256.6,2313.4,2384405.912167,5476416264.86870553,5476416264.86870553,1,0
2023-12-31 00:00:00,2313.05,2322.59,2277.62,2299.35,1892155.057463,4352435381.88456003,4352435381.88456003,1,0
2024-01-01 00:00:00,2298.99,2317.5,2257.67,2314.65,1657199.72721,3795350936.72294609,3795350936.72294609,1,0
2024-01-02 00:00:00,2315.11,2430.68,2306.38,2357.53,26356.5823,62596036.82880027,62596036.82880027,1,0
2024-01-03 00:00:00,2357.52,2384.79,2065.66,2239.78,2614355.173986,5908311803.84895691,5908311803.84895691,1,0
2024-01-04 00:00:00,2239.98,2286.2,2190.05,2277.01,3593266.907825,8003013838.77378548,8003013838.77378548,1,0
2024-01-05 00:00:00,2277.18,2294.64,2213.26,2225.04,3063619.602192,6917874221.54085965,6917874221.54085965,1,0
2024-01-06 00:00:00,2225.12,2276.84,2206.52,2246.28,1603251.178794,3588169742.15234104,3588169742.15234104,1,0
2024-01-07 00:00:00,2246.38,2257.29,2222.35,2230.72,1306182.32964,2929212614.6424769,2929212614.6424769,1,0
2024-01-08 00:00:00,2230.73,2283.17,2167.11,2269.78,2415031.12478,5373404053.17092612,5373404053.17092612,1,0
2024-01-09 00:00:00,2270.01,2358.28,2229.62,2256.8,2503569.107173,5758289442.1567205,5758289442.1567205,1,0
2024-01-10 00:00:00,2257,2456.7,2243.78,2448.79,4121207.825487,9710801268.8554962,9710801268.8554962,1,0
2024-01-11 00:00:00,2449.49,2688.65,2401.26,2613.4,4477188.070619,11450330307.29617732,11450330307.29617732,1,0
2024-01-12 00:00:00,2613.78,2631.73,2570.31,2618.18,2178015.693877,5664829931.01352953,5664829931.01352953,1,0
2024-01-13 00:00:00,2618.18,2625.99,2458.14,2563.72,2720279.656048,6897243392.37150777,6897243392.37150777,1,0
2024-01-14 00:00:00,2563.91,2580,2524.95,2537.7,1752496.310095,4480408894.46994307,4480408894.46994307,1,0
2024-01-15 00:00:00,2537.65,2548.82,2470.27,2514.8,1559401.629127,3909640552.31834874,3909640552.31834874,1,0
2024-01-16 00:00:00,2514.61,2570.94,2500.49,2559.29,61533.825689,155493764.57037659,155493764.57037659,1,0
2024-01-17 00:00:00,2559.33,2613.51,2534.13,2539.55,864775.695129,2204698447.69510237,2204698447.69510237,1,0
2024-01-18 00:00:00,2540.53,2549.12,2504.1,2525.59,1429901.176554,3615833313.7011697,3615833313.7011697,1,0
2024-01-19 00:00:00,2525.6,2525.77,2428.99,2464.07,2449893.363602,6053250094.31961505,6053250094.31961505,1,0
2024-01-20 00:00:00,2463.38,2504.18,2415.66,2464.03,2132907.462025,5267259836.57632761,5267259836.57632761,1,0
2024-01-21 00:00:00,2464.03,2482.41,2454.34,2468.17,683247.604688,1687065907.76119018,1687065907.76119018,1,0
2024-01-22 00:00:00,2468.17,2478.65,2354.15,2379.06,2070778.530123,4985732884.31532046,4985732884.31532046,1,0
2024-01-23 00:00:00,2379.81,2384.79,2168.24,2219.69,3888108.343231,8882205438.29627714,8882205438.29627714,1,0
2024-01-24 00:00:00,2219.55,2264.71,2181.86,2234.8,1814541.148061,4024974151.56971382,4024974151.56971382,1,0
2024-01-25 00:00:00,2234.56,2244.66,2182.27,2187.97,1056677.243567,2338394496.14464343,2338394496.14464343,1,0
2024-01-26 00:00:00,2187.78,2265.25,2172.22,2257.89,1696686.248418,3775070347.12791259,3775070347.12791259,1,0
2024-01-27 00:00:00,2257.89,2283,2251.6,2270.23,1130443.196088,2562850308.7944804,2562850308.7944804,1,0
2024-01-28 00:00:00,2270.46,2308.35,2261.61,2270.16,1063867.966907,2425427010.66315448,2425427010.66315448,1,0
2024-01-29 00:00:00,2270.16,2278.17,2234.57,2275.99,1641369.668525,3705534719.09752638,3705534719.09752638,1,0
2024-01-30 00:00:00,2275.89,2347.27,2265.35,2341.06,3857920.404434,8902376285.29487798,8902376285.29487798,1,0
2024-01-31 00:00:00,2341.04,2391.33,2280.52,2329.95,2969439.009699,6953700264.93262792,6953700264.93262792,1,0
2024-02-01 00:00:00,2329.71,2350,2240.03,2288.6,2641289.814627,6036655811.05963229,6036655811.05963229,1,0
2024-02-02 00:00:00,2289.06,2324.92,2269.78,2313.8,1796939.525107,4137210698.0807267,4137210698.0807267,1,0
2024-02-03 00:00:00,2313.79,2329.97,2286.6,2303.7,1120668.357123,2586330970.83126985,2586330970.83126985,1,0
2024-02-04 00:00:00,2303.7,2313.06,2286.61,2301.96,684219.192049,1573971319.55148763,1573971319.55148763,1,0
2024-02-05 00:00:00,2301.97,2338.37,2266.51,2298.2,12487023.084638,28887440501.3362962,28887440501.3362962,1,0
2024-02-06 00:00:00,2298.21,2349.17,2283.58,2343.74,22641343.187802,52457906183.07299638,52457906183.07299638,1,0
2024-02-07 00:00:00,2343.74,2391.94,2340.53,2369.54,21259854.408895,50362939753.92028921,50362939753.92028921,1,0
2024-02-08 00:00:00,2369.58,2463.77,2368.67,2454.1,25439125.649488,61717201125.96494142,61717201125.96494142,1,0
2024-02-09 00:00:00,2453.88,2524.61,2413.47,2494.82,30948839.907107,76184067094.76866303,76184067094.76866303,1,0
2024-02-10 00:00:00,2494.87,2523,2471.59,2490.61,20173017.963186,50324784205.54453321,50324784205.54453321,1,0
2024-02-11 00:00:00,2490.49,2539.68,2483.14,2509.09,17384497.474279,43690040916.26227918,43690040916.26227918,1,0
2024-02-12 00:00:00,2508.92,2563,2472.37,2557.86,21497626.502261,53877929795.91479757,53877929795.91479757,1,0
2024-02-13 00:00:00,2557.87,2686.22,2536.5,2630.92,42830325.510642,112844085499.09300735,112844085499.09300735,1,0
2024-02-14 00:00:00,2630.95,2771.39,2592.9,2749.06,34647208.818841,93040994441.30377007,93040994441.30377007,1,0
2024-02-15 00:00:00,2749.32,2867.19,2726.74,2826.34,29121078.9868,81052755785.79296362,81052755785.79296362,1,0
2024-02-16 00:00:00,2826.34,2857.4,2740.73,2775.95,23675406.971255,66734479518.06063835,66734479518.06063835,1,0
2024-02-17 00:00:00,2775.99,2809.99,2718.6,2754.49,27460451.902674,76129914900.95201543,76129914900.95201543,1,0
2024-02-18 00:00:00,2754.55,2822.91,2742.7,2807.2,20288844.215,56585252486.57157165,56585252486.57157165,1,0
2024-02-19 00:00:00,2807.26,2931.13,2793.85,2909.01,23227542.712958,66730982290.12008684,66730982290.12008684,1,0
2024-02-20 00:00:00,2909.02,3003.61,2869.07,2924.73,4738348.59248,13900507165.27027426,13900507165.27027426,1,0
2024-02-21 00:00:00,2925.28,3034.33,2870,2914.77,3467331.217005,10167081434.01009972,10167081434.01009972,1,0
2024-02-22 00:00:00,2914.83,3032.59,2886.66,2987.56,2051259.565798,6056691104.80759279,6056691104.80759279,1,0
2024-02-23 00:00:00,2987.14,3035.7,2913.21,2918.45,1696781.818598,5019889138.070726,5019889138.070726,1,0
2024-02-24 00:00:00,2916.74,2968.42,2906.25,2955.58,1706699.692775,4990367775.57781692,4990367775.57781692,1,0
2024-02-25 00:00:00,2955.57,3075,2955.57,3044.21,1150371.012588,3476235366.4965075,3476235366.4965075,1,0
2024-02-26 00:00:00,3043.72,3146.17,3028.01,3145.57,1621951.729342,5007285567.72393497,5007285567.72393497,1,0
2024-02-27 00:00:00,3145.79,3288.48,3118.75,3229.86,3802044.057903,12226143982.89364696,12226143982.89364696,1,0
2024-02-28 00:00:00,3230.32,3390.14,3204.5,3350.21,4693390.733505,15447655971.91587701,15447655971.91587701,1,0
2024-02-29 00:00:00,3349,3523.86,3225.28,3468.44,12866906.371695,43166871767.31159491,43166871767.31159491,1,0
2024-03-01 00:00:00,3468.33,3470.22,3300.37,3390.65,5700862.881412,19418300491.54588612,19418300491.54588612,1,0
2024-03-02 00:00:00,3390.82,3460.66,3380.31,3418.15,1936252.091935,6623988739.04776442,6623988739.04776442,1,0
2024-03-03 00:00:00,3418.18,3447.34,3360.73,3422.35,5499811.413389,18657858231.42003816,18657858231.42003816,1,0
2024-03-04 00:00:00,3422.16,3567.31,3407.14,3559.62,3891021.121921,13678585231.764863,13678585231.764863,1,0
2024-03-05 00:00:00,3559.46,3821.5,3529.4,3784.4,17246921.461978,63247132585.8488858,63247132585.8488858,1,0
2024-03-06 00:00:00,3784.34,3901.75,3313.03,3791.98,6682656.352687,25213759270.86053765,25213759270.86053765,1,0
2024-03-07 00:00:00,3791.27,3893.74,3735.33,3837.07,4417672.111438,16787138870.5236942,16787138870.5236942,1,0
2024-03-08 00:00:00,3836.92,3994.87,3802.77,3993.15,3491628.584945,13684485657.6240344,13684485657.6240344,1,0
2024-03-09 00:00:00,3993.34,3993.45,3873.45,3916.97,2582478.668313,10123973324.0823657,10123973324.0823657,1,0
2024-03-10 00:00:00,3917.15,3963.92,3861.01,3883.85,3067213.966457,12008085228.03545617,12008085228.03545617,1,0
2024-03-11 00:00:00,3883.86,4064.63,3724.24,4020.01,6663054.972024,26114372403.12447582,26114372403.12447582,1,0
2024-03-12 00:00:00,4020.01,4098.06,3947.11,3988.23,7007852.641235,28162013990.72217941,28162013990.72217941,1,0
2024-03-13 00:00:00,3988.28,4082.57,3809.91,3963.25,4958660.187414,19739543515.68322138,19739543515.68322138,1,0
2024-03-14 00:00:00,3963.21,4021.27,3837.99,3847.4,3803952.211945,15026182754.250914,15026182754.250914,1,0
2024-03-15 00:00:00,3848.3,3932.4,3623,3689.03,6431362.842974,24180464963.09301938,24180464963.09301938,1,0
2024-03-16 00:00:00,3689.11,3804,3598,3679.4,2331057.540185,8655401725.43084446,8655401725.43084446,1,0
2024-03-17 00:00:00,3679.22,3680.82,3401.24,3628.4,1611886.665031,5749373770.72927717,5749373770.72927717,1,0
2024-03-18 00:00:00,3628.02,3678.69,3475.16,3524,2119024.155977,7595095974.30802614,7595095974.30802614,1,0
2024-03-19 00:00:00,3525,3562.53,3126.83,3304.1,2992051.365747,10125201281.39874785,10125201281.39874785,1,0
2024-03-20 00:00:00,3304.24,3397,3060,3293,3017646.300948,9800041382.5776877,9800041382.5776877,1,0
2024-03-21 00:00:00,3293,3585.71,3238.79,3496.67,2569979.900072,8951840722.62088483,8951840722.62088483,1,0
2024-03-22 00:00:00,3496.61,3544.75,3309.17,3349.53,1972255.922807,6843932601.88382678,6843932601.88382678,1,0
2024-03-23 00:00:00,3349.53,3423.32,3253.73,3405.51,1316685.876974,4397052958.14972002,4397052958.14972002,1,0
2024-03-24 00:00:00,3405.53,3434.23,3300.12,3397.01,1251875.289498,4214918333.34992835,4214918333.34992835,1,0
2024-03-25 00:00:00,3397.02,3585.77,3334.53,3580.9,1412750.652505,4886773064.29542071,4886773064.29542071,1,0
2024-03-26 00:00:00,3581.06,3677.1,3559.42,3593.52,1754175.964092,6349255929.10829098,6349255929.10829098,1,0
2024-03-27 00:00:00,3593.54,3665.25,3512.5,3514.4,1321606.805269,4736591821.74565144,4736591821.74565144,1,0
2024-03-28 00:00:00,3514.49,3610.22,3461.6,3578,1498376.176567,5301352366.87286328,5301352366.87286328,1,0
2024-03-29 00:00:00,3578.01,3583.61,3468.91,3486.4,1112306.676684,3949173303.07229307,3949173303.07229307,1,0
2024-03-30 00:00:00,3487.39,3564.67,3475,3536.18,756626.835839,2654801806.10726937,2654801806.10726937,1,0
2024-03-31 00:00:00,3536.2,3636.8,3486.04,3617.29,711622.296724,2533674430.67847323,2533674430.67847323,1,0
2024-04-01 00:00:00,3617.29,3684.09,3443.51,3455.15,969826.63865,3475204728.75838204,3475204728.75838204,1,0
2024-04-02 00:00:00,3447.5,3514.33,3232,3243,1540050.454476,5178400197.98346336,5178400197.98346336,1,0
2024-04-03 00:00:00,3240.67,3362.13,3147.76,3328.01,1375540.185528,4534644967.57391641,4534644967.57391641,1,0
2024-04-04 00:00:00,3328.42,3394.02,3251.31,3361.81,1341034.051745,4458774679.64708174,4458774679.64708174,1,0
2024-04-05 00:00:00,3364.17,3442,3210.04,3328.2,1577748.942258,5214206701.73805919,5214206701.73805919,1,0
2024-04-06 00:00:00,3327.35,3360.33,3306.05,3334.86,1006365.486138,3349807321.97276592,3349807321.97276592,1,0
2024-04-07 00:00:00,3335.63,3418.1,3331.42,3388.72,772800.229193,2609395067.22213303,2609395067.22213303,1,0
2024-04-08 00:00:00,3389.72,3671.65,3369.67,3628.2,3235918.988384,11492314255.48814818,11492314255.48814818,1,0
2024-04-09 00:00:00,3629.8,3730.01,3559.78,3563.74,5811953.251145,21204253305.20856458,21204253305.20856458,1,0
2024-04-10 00:00:00,3563.74,3563.86,3461.68,3478.72,5007452.550643,17557124551.81670081,17557124551.81670081,1,0
2024-04-11 00:00:00,3478.4,3617.63,3469.06,3508.8,4461452.602214,15772592694.64963884,15772592694.64963884,1,0
2024-04-12 00:00:00,3509.01,3552.8,3439.13,3440.7,6839647.813347,23847209771.98429868,23847209771.98429868,1,0
2024-04-13 00:00:00,3440.69,3454.25,3013.45,3272,7237554.328592,23794966962.90780202,23794966962.90780202,1,0
2024-04-14 00:00:00,3272.01,3279.59,2927.03,3017.4,174875.68566,566359877.77992725,566359877.77992725,1,0
2024-04-15 00:00:00,3017.4,3277.01,3016.4,3187.66,4853228.731266,15660177022.66266714,15660177022.66266714,1,0
2024-04-16 00:00:00,3187.66,3187.79,3012.79,3013.84,7414584.149349,22771954212.021247,22771954212.021247,1,0
